 postcode, legal_name, suburb, address, ogc_fid, longitude, latitude
3109.0,Ali & Ali Australia Pty Ltd,DONCASTER EAST,Ali & Ali Australia  ,1660,145.1541397,-37.7883929
3109.0,Maria McIntyre,DONCASTER EAST,16 BEVERLEY STREET ,1661,145.1541397,-37.7883929
3109.0,Beverley Hills Primary School Council,DONCASTER EAST,Beverley Hills Primary School Council,1662,145.1541397,-37.7883929
3109.0,Martinov Enterprises Pty Ltd,DONCASTER EAST,Martinov Enterprises  ,1663,145.1541397,-37.7883929
3163.0,Ormond Community Kindergarten Inc,GLEN HUNTLY,Ormond Community Kindergarten ,1664,145.0410692,-37.8927437
3011.0,Brenbeal Children's Centre Inc,FOOTSCRAY,8 RAYNER STREET ,1665,144.899,-37.798
3011.0,Bishaaro Family Day Care Pty Ltd,FOOTSCRAY,SUITE 43 27 ALBERT STREET ,1666,144.899,-37.798
3029.0,QUALITY TRAINING AND DEVELOPMENT PTY LTD,TARNEIT,Quality Training & Daycare Centre,1669,144.6672079,-37.8091678
3029.0,VICTORIAN EARLY LEARNING CENTRE PTY. LTD.,TARNEIT,VICTORIAN EARLY LEARNING CENTRE,1670,144.6672079,-37.8091678
3804.0,YILY PTY LTD,NARRE WARREN NORTH,Rose Garden Child Care and Kindergarten,1681,145.314,-37.982
3089.0,Ness Reserve Pre-school Association Inc.,DIAMOND CREEK,1 NESS STREET ,1694,145.1541397,-37.6666174
3934.0,Community One Inc,MOUNT MARTHA,Community One ,1704,145.016269,-38.287039
3044.0,Coburg North Primary School Council,PASCOE VALE SOUTH,Coburg North Primary School Council,1726,144.9377,-37.7431
3150.0,The Trustee for KIDZ CENTRAL FAMILY DAYCARE TRUST,BRANDON PARK,Kidz Central Family Daycare Trust,1727,145.1706992,-37.8921876
3044.0,Pascoe Vale North Primary School Council,PASCOE VALE,KENT ROAD ,1738,144.942,-37.727
3023.0,CREEKSIDE K - 9 COLLEGE SCHOOL COUNCIL,CAROLINE SPRINGS,Creekside Kindergarten,1739,144.74,-37.745
3200.0,Wirilda Preschool Assoc Inc,FRANKSTON NORTH,11 WIRILDA CRESCENT ,1740,145.162419,-38.1250223
3093.0,Lower Plenty Kindergarten Association Inc,LOWER PLENTY,CNR PARA RD & GLENAUBURN RD ,1744,145.112755,-37.7393287
3910.0,Ballam Park Preschool Association Inc,LANGWARRIN,Ballam Park Preschool  ,1750,145.1927835,-38.1608986
3910.0,Manarvi Pty Ltd,LANGWARRIN,Manarvi  ,1751,145.1927835,-38.1608986
3910.0,Langwarrin Community Centre Inc,LANGWARRIN,2 LANG ROAD ,1752,145.1927835,-38.1608986
3138.0,Barngeong Reserve Kindergarten Association Inc,MOOROOLBARK,Barngeong Reserve Kindergarten  ,1771,145.3309395,-37.7822365
3082.0,Stables Kindergarten Inc,MILL PARK,Stables Kindergarten ,1799,145.0658766,-37.6649616
3030.0,Sewell's Children's Services Pty Ltd,SANCTUARY LAKES,14 LAKESIDE DVE ,1806,144.7617044,-37.8963732
3032.0,Vivien Mahomet,ASCOT VALE,Vivien Mahomet,1821,144.919,-37.779
3032.0,Ascot Kindergarten Inc,ASCOT VALE,1 WEST STREET ,1822,144.919,-37.779
3152.0,The Presbyterian School of St Andrew Ltd,WANTIRNA,The Presbyterian School of St Andrew ,1825,145.229,-37.844
3105.0,Moresby Avenue Child Care & Early Learning Centre Inc,BULLEEN,6 MORESBY AVENUE ,1836,145.0879338,-37.7660476
3129.0,Newhope Baptist Pre-School Inc,KERRIMUIR,Newhope Baptist Pre-School ,1845,145.1357491,-37.8033781
3129.0,OZ Kids Pty Ltd,KERRIMUIR,OZ Kids  ,1846,145.1357491,-37.8033781
3129.0,Alan Blue Pty Ltd,KERRIMUIR,Alan Blue  ,1847,145.1357491,-37.8033781
3185.0,Adass Israel School Inc,ELSTERNWICK,10 - 12 KING STREET ,1848,145.006,-37.887
3136.0,Lipscombe Park Kindergarten Inc,CROYDON HILLS,Lipscombe Park Kindergarten ,1860,145.266,-37.775
3023.0,Jindi Woraback Children's Centre Inc,CAIRNLEA,Jindi Woraback Children's Centre ,1875,144.799827,-37.752255
3025.0,Westgate Sports & Leisure Inc,ALTONA NORTH,Westgate Sports & Leisure ,1880,144.8256371,-37.8319853
3094.0,Montmorency Primary School,MONTMORENCY,Montmorency Primary School,1892,145.1215947,-37.7175889
3088.0,Briar Hill Preschool Association Inc,BRIAR HILL,118 KARINGAL DRIVE ,1969,145.1261285,-37.7037486
3199.0,Community Kinders Plus Inc.,FRANKSTON,Community Kinders Plus .,1910,145.1252143,-38.1372153
3104.0,Boroondara Preschool Inc,GREYTHORN,Boroondara Preschool ,1913,145.087279,-37.786391
3023.0,BUTTERFLY FAMILY DAY CARE PTY. LTD.,CAIRNLEA,BUTTERFLY FAMILY DAY CARE . .,1917,144.789808,-37.758578
3042.0,Penleigh & Essendon Grammar School,NIDDRIE,Penleigh & Essendon Grammar School,1921,144.871695,-37.730294
3977.0,AAAM CONSULTANTS PTY LTD,CRANBOURNE,SWEDA FAMILY CARE,1925,145.281223,-38.10997
3796.0,Morrison House Inc,MOUNT EVELYN,Morrison House ,1927,145.3824235,-37.772485
3806.0,Timbarra P-9 College,BERWICK,Timbarra P-9 College,1929,145.3215266,-38.016274
3106.0,Rose Gardens' Children Pty Ltd ATF Rose Garden Investment Trust,TEMPLESTOWE,Rose Garden Kids,1942,145.3782161,-38.2106412
3149.0,Essex Heights Primary School Council,MOUNT WAVERLEY,ESSEX ROAD ,1974,145.1183297,-37.8631531
3171.0,iCare Family Day Care Pty Ltd,SANDOWN VILLAGE,iCare Family Day Care  ,1980,145.1560423,-37.9507302
3936.0,Janet Egglestone,DROMANA,Janet Egglestone,1994,144.965,-38.338
3939.0,Mornington Peninsula Shire,ROSEBUD,Mornington Peninsula Shire,1998,144.918,-38.356
3191.0,Wallaby Childcare Epping Pty Ltd (ATF) Wallaby Childcare Epping Trust,SANDRINGHAM,Wallaby Childcare Epping,2001,145.0110634,-37.6266686
3151.0,Point Cook Montessori Centre Pty Ltd ATF Point Cook Montessori Centre Unit Trust,BURWOOD EAST,Point Cook Montessori Centre   ATF Point Cook Montessori Centre Unit Trust,2010,144.7365248,-37.8789435
3188.0,MOIRA Inc.,HAMPTON EAST,928 NEPEAN HWY ,2013,145.0359764,-37.9354972
3808.0,Upper Beaconsfield Community Centre Inc,BEACONSFIELD UPPER,Upper Beaconsfield Community Centre ,2016,145.4117296,-38.0053025
3186.0,Platypus Junction Mulgrave Pty Ltd ATF Platypus Junction Mulgrave Trust,BRIGHTON NORTH,Platypus Junction Mulgrave  ,2031,144.9997396,-37.9044002
3939.0,Eramosa Pty Ltd,ROSEBUD,Eramosa  ,2032,144.9047715,-38.3566535
3058.0,Northwest Family Daycare Pty Ltd,MORELAND,Northwest Family Daycare  ,2037,144.9644454,-37.7551856
3754.0,Butterflies Child Care Centre Pty Ltd,DOREEN,2-4 ORCHARD ROAD ,2039,145.1360169,-37.6128277
3037.0,Mackellar Primary School,DELAHEY,29 - 35 GOLDSMITH AVENUE ,2077,144.7768016,-37.7173595
3181.0,Stonnington City Council,PRAHRAN,Stonnington City Council,2049,144.998,-37.852
3976.0,Hampton Park Care Group Inc,HAMPTON PARK,Hampton Park Care Group ,2052,145.2651087,-38.0338421
3053.0,NEXTGEN FAMILY DAYCARE PTY LTD,CARLTON,NEXTGEN FAMILY DAYCARE  ,2056,144.936305,-37.789693
3976.0,Hampton Park East Preschool Inc,HAMPTON PARK,2 STUART AVENUE ,2074,145.2641818,-38.0322624
3029.0,BABY LOVE FAMILY DAY EDUCATORS PTY. LTD.,TARNEIT,33 BRENTWOOD DR ,2078,144.659885,-37.872529
8001.0,Simpson Networks PTY LTD,MELBOURNE,Simpson Networks  ,2081,145.1257971,-37.7852775
3006.0,Puopolo Nominees Pty Ltd ATF Puopolo Unit Trust,SOUTHBANK,222 NORMANBY ROAD ,2092,144.9492612,-37.8282422
3095.0,Eltham North Preschool Assoc Inc,ELTHAM,30 GLEN PARK ROAD ,2099,145.1440054,-37.6981853
3109.0,Doncaster East Preschool Centre Inc,DONCASTER EAST,4 MONTGOMERY ST ,2100,145.1595764,-37.7881264
3186.0,Bambini Operations Pty Ltd,BRIGHTON,13 - 15 ASLING STREET ,2102,145.0017108,-37.9036862
3123.0,WELS School - Wellbeing. Entrepreneurship. Leadership. Sustainability. Pty. Ltd,HAWTHORN EAST,U 5  2 FREEMAN ST ,2110,145.0520353,-37.8221951
3057.0,East Brunswick Kindergarten Inc,BRUNSWICK EAST,2 NOEL STREET ,2125,144.9802548,-37.7727122
3084.0,Celem Investments Pty Ltd,EAGLEMONT,Time-Out Child Care - Hughesdale,2126,145.0797496,-37.8994835
3001.0,SURREY HILLS DAY CARE CENTRE PTY LTD,MELBOURNE,SURREY HILLS DAY CARE CENTRE  ,2127,145.0888054,-37.8237172
3023.0,Shine Family Day Care Pty Ltd,CAIRNLEA,Shine Family Day Care  ,2135,144.7896241,-37.7585858
3121.0,CHILDBIZ OPERATIONS PTY LTD,BURNLEY,Nino Early Learning Adventures,2141,145.152638,-37.809228
3140.0,Yarra Ranges Shire Council,LILYDALE,Yarra Ranges Shire Council,2143,145.4098759,-37.8760718
8001.0,Victoria University,MELBOURNE,Victoria University,2150,144.8337529,-37.7768172
3072.0,Darebin City Council,PRESTON,Darebin City Council,2153,145.004484,-37.739674
3155.0,OverAll Childrens Services Pty Ltd,BORONIA,Children's House of Early Learning,2158,145.3880118,-37.7925132
3072.0,Happy Hubbub Pty Ltd,PRESTON,Happy Hubbub,2168,145.004724,-37.738176
3145.0,Little Patch ELC St Kilda East Pty Ltd ATF Little Patch ELC St Kilda East Trust,WATTLETREE ROAD PO,Little Patch ELC,2177,145.0405076,-37.8637701
3185.0,Elles Belles 84 Pty Ltd ATF The Trustee for The Elena Biantes Family Trust,ELSTERNWICK,Kool Kidz @ Goods Shed Docklands,2181,144.9515703,-37.821427
3018.0,Hobsons Bay City Council,ALTONA,Hobsons Bay City Council,2188,144.8315329,-37.8643642
3933.0,Penbank Inc,MOOROODUC,TYABB ROAD ,2189,145.1179902,-38.2522341
3926.0,Balnarring Preschool & Infant Welfare Assoc Inc,BALNARRING,Balnarring Preschool & Infant Welfare Assoc ,2192,145.125619,-38.374724
3804.0,Oldson Pty Ltd,NARRE WARREN NORTH,Oldson  ,2194,145.317011,-37.980872
3915.0,BALNARRING EARLY LEARNING CENTRE PTY LTD,HASTINGS,Balnarring Early Learning Centre,2202,145.1286973,-38.3719802
3030.0,Rainbow Family Day Care Scheme Pty Ltd,WERRIBEE,Rainbow Family Day Care Scheme  ,2229,144.718972,-37.8729601
3020.0,Brimbank City Council,SUNSHINE,Brimbank City Council,2233,144.8320033,-37.7832615
3088.0,Nillumbik Shire Council,GREENSBOROUGH,Nillumbik Shire Council,2245,145.108699,-37.689187
3127.0,Yooralla,SURREY HILLS,Yooralla,2264,145.0876554,-37.8211834
3752.0,Echelon Early Learning and Education Centres Pty Ltd,SOUTH MORANG,Echelon Early Learning and Education Centres  ,2287,145.0797106,-37.6360067
3199.0,Frankston Preschool Inc,FRANKSTON EAST,Frankston Preschool ,2291,145.1662471,-38.1410973
3042.0,Coonans Hill Childcare PTY LTD ATF Coonans Childcare Investments Unit Trust,NIDDRIE,Coonans Hill Early Learning Centre,2295,144.935412,-37.749136
3140.0,Life Ministry Centre Ltd,LILYDALE,Life Ministry Centre ,2298,145.2944969,-37.7713107
3109.0,Mykidz Early Learning Centre Pty Ltd,DONCASTER EAST,81 GEORGE STREET 10 ARNOLD DRIVE DONVALE  VIC 3111,2306,145.1541397,-37.7883929
3185.0,Sholem Aleichem College and Preschool,ELSTERNWICK,11 SLAIR STREET ,2310,145.035701,-37.915077
3089.0,Wattle Glen Primary School Council,DIAMOND CREEK,Wattle Glen Primary School Council,2327,145.182963,-37.668804
3172.0,Starfish ChildCare Pty Ltd T/as Starfish Early Learning Centre,DINGLEY VILLAGE,Starfish ChildCare   T/as Starfish Early Learning Centre,2328,145.149442,-37.951851
3001.0,Aero Kids Early Learning Centre Pty. Ltd.,MELBOURNE,Aero Kids Early Learning Centre . .,2333,144.9625965,-37.8124206
3806.0,Our Happy Haven Ltd,BERWICK,Our Happy Haven ,2340,145.344,-38.031
3025.0,Westgate Childcare & Children's Early Learning Centre Pty Ltd,ALTONA NORTH,CNR GRIEVE PDE & DOHERTY'S RD ,2354,144.826199,-37.8356472
3199.0,Frankston City Council,FRANKSTON,Frankston City Council,2355,145.122574,-38.147065
3752.0,South Morang Preschool Association Inc,SOUTH MORANG,South Morang Preschool  ,2368,145.0939894,-37.6546446
3028.0,LAVERTON PARISH CATHOLIC CHURCH,ALTONA MEADOWS,St Martin de Porres Outside School Hours Care,2371,144.7772542,-37.8539503
3125.0,Mount Scopus Memorial College Early Learning Limited,BURWOOD,245 BURWOOD HIGHWAY ,2378,145.1164713,-37.8502858
3125.0,Mount Scopus Memorial College Ltd,BURWOOD,245 BURWOOD HIGHWAY ,2379,145.1164713,-37.8502858
3030.0,WYNDHAM EARLY LEARNING FAMILY DAY CARE PTY. LTD.,WERRIBEE,WYNDHAM EARLY LEARNING FAMILY DAY CARE,2380,144.6384201,-37.9180362
3012.0,FOOTSCRAY NORTH PRIMARY SCHOOL,WEST FOOTSCRAY,Footscray North Primary School,2381,144.8838333,-37.7871601
3977.0,Cranbourne Christian Fellowship Centre Inc T/A TurningPoint Family Church,CRANBOURNE,TurningPoint Child Care Centre,2391,145.307292,-38.138432
3122.0,Bialik College (Nominees) Pty Ltd,HAWTHORN,Bialik College (Nominees)  ,2395,145.043112,-37.84194
3172.0,STARFISH CHILDCARE SPRINGVALE PTY LTD,DINGLEY VILLAGE,Starfish Early Learning Centre (Springvale),2396,145.149442,-37.951851
3030.0,ACP (Vic) Australia Pty Ltd,WERRIBEE,287 PRES HWY ,2401,144.664,-37.9
3806.0,Tumblin Pty Ltd,BERWICK,Tumblin  ,2403,145.3454726,-38.0307452
3427.0,DIGGERS REST PRIMARY SCHOOL COUNCIL,DIGGERS REST,PLUMPTON ROAD ,2404,144.7038586,-37.6521156
3030.0,Heathdale Christian College Ltd,WERRIBEE,Heathdale Christian College ,2410,144.6808327,-37.8799342
3029.0,Aussom Family Day Care Nsw Pty Ltd,TARNEIT,Aussom Family Day Care Nsw  ,2438,144.6672079,-37.8091678
3018.0,Altona P-9 College,ALTONA,Altona P-9 College,2446,144.8174433,-37.8615691
3138.0,Mooroolbark Early Childhood Education Centre Inc,MOOROOLBARK,Mooroolbark Early Childhood Education Centre ,2477,145.311668,-37.787137
3429.0,Sunbury Community Health Centre Limited,SUNBURY,Sunbury Community Health Centre ,2487,144.732683,-37.57891
3809.0,Jomar Officer Pty Ltd as trustee for the Jomar Verschaeren Family Trust,OFFICER,Jomar Officer   as trustee for the Jomar Verschaeren Family Trust,2491,145.408889,-38.058056
3138.0,St Peter Julian Catholic Church Mooroolbark,MOOROOLBARK,St Peter Julian Catholic Church Mooroolbark,2503,145.3153485,-37.7877146
3913.0,Tyabb Child Care Centre Pty Ltd,TYABB,Tyabb Child Care Centre  ,2506,145.188782,-38.259952
3201.0,Rowellyn Preschool Committee Inc,CARRUM DOWNS,Rowellyn Preschool Committee ,2516,145.1706992,-38.0975353
3023.0,The Partnership of Mr Abraham James and Mrs Racheal Achiek,CAROLINE SPRINGS,26 ST VENT WAY ,2520,144.74,-37.745
3160.0,Belgrave South Primary School,BELGRAVE,Belgrave South Primary School,2545,145.3583419,-37.9309082
3930.0,Toorak College Ltd,MOUNT ELIZA,Toorak College ,2557,145.09355,-38.172201
3913.0,Tyabb Preschool Inc,TYABB,Tyabb Preschool ,2561,145.1906163,-38.256865
3150.0,Brentwood Preschool Association Inc,GLEN WAVERLEY,60 VIEWMOUNT ROAD ,2562,145.1750226,-37.8971488
3927.0,WS Haynes Pty Ltd ATF Haynes Family Trust,SOMERS,WS Haynes  ,2566,145.165179,-38.3793743
3072.0,Ivanhoe Primary School Council,PRESTON,UNIT 98 93-103 HIGH STREET,2572,145.0195139,-37.7355081
3133.0,Jackson Learning Centre Pty Ltd,VERMONT SOUTH,Jackson Learning Centre  ,2574,145.183,-37.851
3023.0,SPRINGSIDE P-9 COLLEGE SCHOOL COUNCIL,CAROLINE SPRINGS,Springside P-9 College,2581,144.738809,-37.7112131
3931.0,Bentons Square Community Centre Inc,MORNINGTON,Bentons Square Community Centre ,2589,145.0489811,-38.2464883
3150.0,Brandon Park Preschool Association Inc,WHEELERS HILL,Brandon Park Preschool  ,2593,145.1648642,-37.9042281
3134.0,Ringwood North Primary School,RINGWOOD NORTH,Ringwood North Primary School,2595,145.2307551,-37.7930103
3106.0,Yarra Valley Preschool Inc,TEMPLESTOWE,Yarra Valley Preschool ,2603,145.1337542,-37.757374
3152.0,Tatoah Pty Ltd ATF Tatoah Property Trust,KNOX CITY CENTRE,Tatoah   ATF Tatoah Property Trust,2615,145.220397,-37.8668518
3012.0,Footscray Primary School,WEST FOOTSCRAY,Footscray Primary School,2617,144.8924207,-37.798251
3097.0,Kangaroo Ground Pre-school Inc,KANGAROO GROUND,Kangaroo Ground Pre-school ,2619,145.2138541,-37.6914092
3174.0,LA TISA PTY LTD ATF LA TISA TRUST,NOBLE PARK,LA TISA  ,2622,145.176,-37.967
3034.0,Kids in Paradise PTY LTD,AVONDALE HEIGHTS,Kids in Paradise  ,2628,144.864565,-37.768953
3134.0,North Ringwood Preschool Inc,RINGWOOD NORTH,North Ringwood Preschool ,2636,145.226442,-37.7957931
3134.0,Ringwood Heights Primary School Council,RINGWOOD,Ringwood Heights Primary School Council,2647,145.2170117,-37.8042167
3131.0,Seventh Day Adventist Schools (Victoria) Limited,NUNAWADING,Seventh Day Adventist Schools (Victoria) ,2652,145.1669662,-37.8241437
3020.0,Little Champions Family Day Care Pty Ltd,SUNSHINE,Little Champions Family Day Care  ,2653,144.8350448,-37.7780187
3168.0,Australian Wuol mission association Inc,CLAYTON,Happy Family Day Care,2655,145.1457024,-37.9250396
3042.0,World 4 Kids Pty Ltd ATF World 4 Kids Trust,NIDDRIE,World 4 Kids   ATF World 4 Kids Trust,2661,144.8805553,-37.7233067
3429.0,Mr Faleseu Ieremia,SUNBURY,4 HEREFORD STREET ,2668,144.713889,-37.581111
3058.0,Moreland City Council,MORELAND,Moreland City Council,2690,144.9701919,-37.7414871
3132.0,Heatherdale Preschool Inc,RANGEVIEW,Heatherdale Preschool ,2697,145.208486,-37.8204814
3089.0,Occasional Child Care Centre Diamond Creek Inc,DIAMOND CREEK,1 RESERVE CCT ,2698,145.1351881,-37.6759775
3058.0,Moreland Kindergarten Inc,MORELAND,CNR MORELAND RD & DE CARLE STREET ,2704,144.9527788,-37.7541026
3089.0,Diamond Creek East Primary School,DIAMOND CREEK,Diamond Creek East Primary School,2713,145.164992,-37.674119
3976.0,Matthew Hine,HAMPTON PARK,Matthew Hine,2719,145.2756505,-38.0349647
3913.0,Tyabb Primary School,TYABB,MORNINGTON - TYABB ROAD ,2738,145.1677479,-38.261324
3140.0,St Patrick's Primary School,LILYDALE,St Patrick's Primary School,2777,145.3524291,-37.752507
3108.0,Manningham City Council,DONCASTER,Manningham City Council,2781,145.132555,-37.7867474
3770.0,Coldstream Preschool Inc,COLDSTREAM,Coldstream Preschool ,2783,145.381807,-37.733155
3910.0,Langwarrin Park Preschool Committee Inc,LANGWARRIN,Langwarrin Park Preschool Committee ,2788,145.1927835,-38.1608986
3101.0,Preshil - The Margaret Lyttle Memorial School,KEW,395 BARKERS ROAD ,2811,145.0357817,-37.8145697
3136.0,Pinjarra Kindergarten Assoc Inc,CROYDON SOUTH,83 EASTFIELD ROAD ,2814,145.2883674,-37.8134214
3183.0,Gan Libby Pty Ltd ATF The Gan Libby Trust,ST KILDA EAST,U 2  185 ORRONG RD ,2832,145.0075959,-37.8749518
3047.0,Khaled Helal,BROADMEADOWS,Khaled Helal,2840,144.925,-37.685
3033.0,Essendon Keilor Gymnastics Academy Pty Ltd,KEILOR EAST,Essendon Keilor Gymnastics Academy  ,2843,144.8658967,-37.7268237
3927.0,Somers Preschool Assoc Inc,SOMERS,Somers Preschool Assoc ,2844,145.161988,-38.392943
3058.0,Little Bee Enterprises Pty Ltd ATF The Alexander Moses Family Trust,COBURG,Little Bee Enterprises   ATF The Alexander Moses Family Trust,2851,144.9645,-37.7438
3060.0,BRIGHT PATH FAMILY DAY CARE PTY LTD,FAWKNER,BRIGHT PATH FAMILY DAY CARE,2869,144.9706292,-37.7072932
3750.0,Greensborough Early Learning Centre and Kindergarten Pty Ltd ATF GAUR FAMILY TRUST,WOLLERT,246 HARVEST HOME ROAD WOLLERT VIC 3750. ,2890,145.0296137,-37.6223948
3225.0,Lonsdale House Childcare Pty Ltd as Trustee of the Lonsdale House Childcare Trust,POINT LONSDALE,Lonsdale House Childcare   as Trustee of the Lonsdale House Childcare Trust,2896,144.6,-38.283333
3036.0,Kiddy Kingdom Child Care Pty Ltd ATF The Trustee for Kiddy Kingdom Trust,KEILOR,Tarneit Early Learning Centre,2906,144.831,-37.712
3042.0,The Grove Childrens Centre Pty Ltd ATF The Grove Childrens Centre Unit Trust,NIDDRIE,The Grove Childrens Centre   ATF The Grove Childrens Centre Unit Trust,2932,144.886,-37.745
3809.0,M SCOTT & S.M SCOTT,OFFICER,33 LOLN AVENUE ,2937,145.3901127,-38.0694431
3034.0,UNITED CHILDREN BENDIGO PTY LTD,AVONDALE HEIGHTS,United Children P/L.,2938,144.8648709,-37.7628247
3034.0,UNITED CHILDREN PTY LTD,AVONDALE HEIGHTS,United Children P/L.,2939,144.8648709,-37.7628247
3188.0,St Mary's Preschool Centre Inc,HAMPTON,St Mary's Preschool Centre,2945,145.015579,-37.921747
3113.0,Yarra Warra Preschool Inc,WARRANDYTE,Yarra Warra Preschool ,2946,145.2151368,-37.7294095
3150.0,Wheeler's Hill Primary School Council,GLEN WAVERLEY,134 - 148 WHITES LANE ,2947,145.178146,-37.900227
3175.0,Greater Dandenong City Council,DANDENONG,Greater Dandenong City Council,2953,145.2135317,-37.9887632
3093.0,Lower Plenty Primary School,LOWER PLENTY,Lower Plenty Primary School,2954,145.1156714,-37.7259975
3011.0,DAY AND NIGHT FAMILY DAY CARE PTY. LTD.,FOOTSCRAY,DAY AND NIGHT FAMILY DAY CARE,2968,144.8934844,-37.7992143
3011.0,Safeway Family Day Care Pty Ltd,FOOTSCRAY,Safeway Family Day Care  ,2969,144.8934844,-37.7992143
3178.0,Karoo Primary School,ROWVILLE,KAROO ROAD ,2977,145.265182,-37.9055593
3121.0,Yarra City Council,RICHMOND,Yarra City Council,2986,145.000798,-37.8185568
3058.0,Antonine Sisters Victoria Property Association Inc,COBURG,11-13 BARROW STREET ,2988,144.970426,-37.754847
3029.0,TARNEIT P-9 COLLEGE SCHOOL COUNCIL,TARNEIT,Tarneit P-9 College,3014,144.6792341,-37.8370514
3134.0,North Ringwood Community Children's Centre Inc,RINGWOOD NORTH,North Ringwood Community Children's Centre ,3015,145.23333,-37.8015588
3134.0,Holy Spirit Community School,RINGWOOD NORTH,ATTENTION SUE JOHNSTON HOLY SPIRIT PRIMARY SCHOOL 120 OBAN RD,3016,145.226877,-37.799883
3029.0,Children Heaven Pty Ltd,TARNEIT,Children Heaven Family Day Care,3021,144.6561847,-37.8426997
3030.0,Darl Enterprises Pty Ltd,WERRIBEE,85 PRES HIGHWAY ,3033,144.664,-37.9
3011.0,Kids Vision Family Day Care Pty Ltd,FOOTSCRAY,Kids Vision Family Day Care,3035,144.8973581,-37.7997927
